Unnamed: 0,InvoiceNo,date,sales
32068,539040,2018-12-15,9.9
32069,539040,2018-12-15,9.9
32070,539040,2018-12-15,9.9
32071,539040,2018-12-15,8.5
32072,539040,2018-12-15,10.2
32073,539040,2018-12-15,5.9
32074,539040,2018-12-15,25.5
32075,539040,2018-12-15,17.7
32076,539040,2018-12-15,15.3
32077,539040,2018-12-15,8.25
32078,539040,2018-12-15,8.25
32079,539041,2018-12-15,3.9
32080,539041,2018-12-15,4.2
32081,539041,2018-12-15,6.6
32082,539041,2018-12-15,11.8
32083,539041,2018-12-15,8.5
32084,539041,2018-12-15,6.25
32085,539041,2018-12-15,6.6
32086,539041,2018-12-15,5.07
32087,539041,2018-12-15,8.4
32088,539041,2018-12-15,6.3
32089,539041,2018-12-15,5.85
32090,539041,2018-12-15,8.4
32091,539041,2018-12-15,6.3
32092,539041,2018-12-15,8.4
32093,539041,2018-12-15,7.56
32094,539041,2018-12-15,8.85
32095,539041,2018-12-15,10.2
32096,539041,2018-12-15,5.8
32097,539041,2018-12-15,12.0
32098,539041,2018-12-15,30.24
32099,539041,2018-12-15,12.0
32100,539041,2018-12-15,12.0
32101,539041,2018-12-15,12.0
32102,539041,2018-12-15,12.0
32103,539041,2018-12-15,12.0
32104,539041,2018-12-15,12.0
32105,539042,2018-12-15,17.7
32106,539042,2018-12-15,19.5
32107,539042,2018-12-15,19.5
32108,539042,2018-12-15,39.0
32109,539042,2018-12-15,19.5
32110,539042,2018-12-15,15.0
32111,539042,2018-12-15,20.8
32112,539042,2018-12-15,10.08
32113,539042,2018-12-15,17.4
32114,539042,2018-12-15,15.0
32115,539042,2018-12-15,15.6
32116,539043,2018-12-15,10.08
32117,539043,2018-12-15,10.08
32118,539043,2018-12-15,33.0
32119,539043,2018-12-15,33.0
32120,539043,2018-12-15,33.0
32121,539043,2018-12-15,33.0
32122,539043,2018-12-15,33.0
32123,539043,2018-12-15,16.5
32124,539043,2018-12-15,16.5
32125,539043,2018-12-15,33.0
32126,539043,2018-12-15,18.6
32127,539043,2018-12-15,15.0
32128,539043,2018-12-15,39.6
32129,539043,2018-12-15,15.0
32130,539043,2018-12-15,25.2
32131,539043,2018-12-15,17.7
32132,539043,2018-12-15,10.08
32133,539044,2018-12-15,5.8
32134,539044,2018-12-15,5.8
32135,539044,2018-12-15,29.7
32136,539044,2018-12-15,29.7
32137,539044,2018-12-15,29.7
32138,539044,2018-12-15,30.0
32139,539044,2018-12-15,5.0
32140,539044,2018-12-15,7.95
32141,539044,2018-12-15,7.95
32142,539044,2018-12-15,29.7
32143,539044,2018-12-15,2.95
32144,539044,2018-12-15,12.5
32145,539044,2018-12-15,19.8
32146,539044,2018-12-15,12.5
32147,539044,2018-12-15,5.8
32148,539044,2018-12-15,16.5
32149,539044,2018-12-15,30.6
32150,539044,2018-12-15,19.9
32151,539044,2018-12-15,16.5
32152,539044,2018-12-15,16.5
32153,539044,2018-12-15,11.7
32154,539044,2018-12-15,15.6
32155,539044,2018-12-15,11.7
32156,539044,2018-12-15,19.8
32157,539044,2018-12-15,31.6
32158,539044,2018-12-15,8.4
32159,539044,2018-12-15,8.4
32160,539044,2018-12-15,10.5
32161,539044,2018-12-15,6.3
32162,539044,2018-12-15,4.2
32163,539044,2018-12-15,21.0
32164,539044,2018-12-15,11.7
32165,539044,2018-12-15,11.7
32166,539044,2018-12-15,11.7
32167,539044,2018-12-15,11.7
32168,539044,2018-12-15,11.7
32169,539044,2018-12-15,11.7
32170,539044,2018-12-15,3.9
32171,539044,2018-12-15,11.7
32172,539044,2018-12-15,45.0
32173,539044,2018-12-15,10.95
32174,539044,2018-12-15,19.9
32175,539044,2018-12-15,8.5
32176,539044,2018-12-15,60.0
32177,539044,2018-12-15,1.65
32178,539044,2018-12-15,8.5
32179,539044,2018-12-15,5.85
32180,539044,2018-12-15,7.8
32181,539044,2018-12-15,5.85
32182,539044,2018-12-15,34.8
32183,539044,2018-12-15,13.2
32184,539044,2018-12-15,13.2
32185,539044,2018-12-15,29.5
32186,539044,2018-12-15,11.8
32187,539044,2018-12-15,18.6
32188,539044,2018-12-15,15.0
32189,539044,2018-12-15,18.6
32190,539044,2018-12-15,9.9
32191,539044,2018-12-15,17.0
32192,539044,2018-12-15,9.9
32193,539044,2018-12-15,14.85
32194,539044,2018-12-15,6.8
32195,539044,2018-12-15,24.65
32196,539044,2018-12-15,35.4
32197,539044,2018-12-15,19.8
32198,539044,2018-12-15,250.0
32199,539044,2018-12-15,250.0
32200,539045,2018-12-15,6.5
32201,539045,2018-12-15,9.35
32202,539045,2018-12-15,3.4
32203,539046,2018-12-15,50.15
32204,539046,2018-12-15,0.55
32205,539046,2018-12-15,1.95
32206,539046,2018-12-15,1.25
32207,539046,2018-12-15,6.9
32208,539046,2018-12-15,3.75
32209,539046,2018-12-15,6.8
32210,539046,2018-12-15,8.5
32211,539046,2018-12-15,8.4
32212,539046,2018-12-15,8.25
32213,539046,2018-12-15,60.0
32214,539046,2018-12-15,15.0
32215,539046,2018-12-15,75.0
32216,539046,2018-12-15,46.8
32217,539046,2018-12-15,1.9
32218,539047,2018-12-15,30.0
32219,539047,2018-12-15,20.4
32220,539047,2018-12-15,13.2
32221,539047,2018-12-15,40.8
32222,539047,2018-12-15,15.0
32223,539047,2018-12-15,39.6
32224,539047,2018-12-15,30.0
32225,539047,2018-12-15,30.6
32226,539048,2018-12-15,80.64
32227,539049,2018-12-15,39.6
32228,539049,2018-12-15,35.4
32229,539049,2018-12-15,83.4
32230,539049,2018-12-15,19.5
32231,539049,2018-12-15,19.5
32232,539049,2018-12-15,19.5
32233,539049,2018-12-15,8.5
32234,539049,2018-12-15,78.0
32235,539049,2018-12-15,16.5
32236,539049,2018-12-15,8.5
32237,539049,2018-12-15,8.5
32238,539049,2018-12-15,39.0
32239,539049,2018-12-15,39.0
32240,539049,2018-12-15,16.5
32241,539049,2018-12-15,17.4
32242,539049,2018-12-15,15.0
32243,539049,2018-12-15,15.0
32244,539049,2018-12-15,102.0
32245,539049,2018-12-15,122.04
32246,539049,2018-12-15,102.0
32247,539049,2018-12-15,102.0
32248,539049,2018-12-15,102.0
32249,539049,2018-12-15,39.8
32250,539050,2018-12-15,1.25
32251,539050,2018-12-15,1.65
32252,539050,2018-12-15,1.95
32253,539050,2018-12-15,2.1
32254,539050,2018-12-15,1.7
32255,539050,2018-12-15,1.45
32256,539050,2018-12-15,1.25
32257,539050,2018-12-15,1.25
32258,539050,2018-12-15,2.5
32259,539050,2018-12-15,0.85
32260,539050,2018-12-15,1.95
32261,539050,2018-12-15,3.3
32262,539050,2018-12-15,1.25
32263,539050,2018-12-15,1.25
32264,539050,2018-12-15,6.3
32265,539050,2018-12-15,0.65
32266,539050,2018-12-15,0.65
32267,539050,2018-12-15,5.0
32268,539050,2018-12-15,1.65
32269,539050,2018-12-15,1.25
32270,539050,2018-12-15,1.25
32271,539050,2018-12-15,5.1
32272,539050,2018-12-15,2.55
32273,539050,2018-12-15,2.55
32274,539050,2018-12-15,0.29
32275,539050,2018-12-15,0.29
32276,539050,2018-12-15,0.29
32277,539050,2018-12-15,0.29
32278,539050,2018-12-15,0.58
32279,539050,2018-12-15,3.3
32280,539050,2018-12-15,4.2
32281,539050,2018-12-15,1.25
32282,539050,2018-12-15,1.65
32283,539050,2018-12-15,1.65
32284,539050,2018-12-15,2.1
32285,539050,2018-12-15,1.65
32286,539050,2018-12-15,1.25
32287,539050,2018-12-15,1.25
32288,539050,2018-12-15,0.85
32289,539050,2018-12-15,2.95
32290,539050,2018-12-15,1.25
32291,539050,2018-12-15,2.95
32292,539050,2018-12-15,1.25
32293,539050,2018-12-15,1.25
32294,539050,2018-12-15,4.2
32295,539050,2018-12-15,4.95
32296,539050,2018-12-15,4.25
32297,539050,2018-12-15,4.25
32298,539050,2018-12-15,2.25
32299,539050,2018-12-15,4.5
32300,539050,2018-12-15,1.25
32301,539050,2018-12-15,1.95
32302,539050,2018-12-15,1.95
32303,539050,2018-12-15,2.5
32304,539050,2018-12-15,2.5
32305,539050,2018-12-15,1.25
32306,539050,2018-12-15,3.75
32307,539050,2018-12-15,9.9
32308,539050,2018-12-15,15.0
32309,539050,2018-12-15,15.0
32310,539050,2018-12-15,7.8
32311,539050,2018-12-15,3.75
32312,539050,2018-12-15,3.75
32313,539050,2018-12-15,4.25
32314,539050,2018-12-15,1.25
32315,539050,2018-12-15,13.5
32316,539050,2018-12-15,0.95
32317,539051,2018-12-15,14.85
32318,539052,2018-12-15,17.7
32319,539053,2018-12-15,2.95
32320,539053,2018-12-15,2.1
32321,539053,2018-12-15,2.95
32322,539053,2018-12-15,0.85
32323,539053,2018-12-15,1.25
32324,539053,2018-12-15,2.1
32325,539053,2018-12-15,5.1
32326,539053,2018-12-15,1.95
32327,539053,2018-12-15,1.65
32328,539053,2018-12-15,1.25
32329,539053,2018-12-15,8.5
32330,539053,2018-12-15,8.5
32331,539053,2018-12-15,1.65
32332,539053,2018-12-15,4.95
32333,539053,2018-12-15,3.3
32334,539053,2018-12-15,3.75
32335,539053,2018-12-15,1.25
32336,539053,2018-12-15,4.65
32337,539053,2018-12-15,1.65
32338,539053,2018-12-15,2.95
32339,539053,2018-12-15,1.25
32340,539053,2018-12-15,2.1
32341,539053,2018-12-15,2.95
32342,539053,2018-12-15,1.25
32343,539053,2018-12-15,1.25
32344,539053,2018-12-15,2.55
32345,539053,2018-12-15,1.65
32346,539053,2018-12-15,0.95
32347,539053,2018-12-15,6.3
32348,539053,2018-12-15,4.95
32349,539053,2018-12-15,4.95
32350,539053,2018-12-15,3.75
32351,539053,2018-12-15,14.85
32352,539053,2018-12-15,6.95
32353,539053,2018-12-15,9.95
32354,539053,2018-12-15,1.25
32355,539053,2018-12-15,5.45
32356,539053,2018-12-15,1.65
32357,539053,2018-12-15,4.65
32358,539053,2018-12-15,9.9
32359,539053,2018-12-15,2.95
32360,539053,2018-12-15,4.2
32361,539053,2018-12-15,1.25
32362,539053,2018-12-15,1.65
32363,539053,2018-12-15,5.95
32364,539053,2018-12-15,5.95
32365,539053,2018-12-15,7.95
32366,539053,2018-12-15,15.9
32367,539053,2018-12-15,5.95
32368,C539054,2018-12-15,-3.3
32369,C539054,2018-12-15,-14.85
32370,C539054,2018-12-15,-16.95
32371,C539055,2018-12-15,-102.0
32372,539056,2018-12-15,1.45
32373,C539057,2018-12-15,-74.25
32374,C539058,2018-12-15,-67.5
32375,C539059,2018-12-15,-7.9
32376,539064,2018-12-15,4.25
32377,539064,2018-12-15,10.9
32378,539064,2018-12-15,10.9
32379,539064,2018-12-15,12.75
32380,539064,2018-12-15,9.95
32381,539064,2018-12-15,9.95
32382,C539063,2018-12-15,-51.0
32383,C539063,2018-12-15,-12.34
32384,C539065,2018-12-15,-47.6
32385,C539066,2018-12-15,-9.95
32386,C539066,2018-12-15,-5.45
32387,C539067,2018-12-15,-4.25
32388,C539067,2018-12-15,-16.95
32389,C539067,2018-12-15,-25.2
32390,C539068,2018-12-15,-45.0
32391,C539069,2018-12-15,-19.9
32392,C539069,2018-12-15,-9.95
32393,539070,2018-12-15,7.15
32394,539070,2018-12-15,5.95
32395,539070,2018-12-15,3.4
32396,539070,2018-12-15,3.4
32397,C539071,2018-12-15,-1.25
32398,C539071,2018-12-15,-12.75
32399,C539071,2018-12-15,-2.95
32400,C539072,2018-12-15,-15.3
32401,C539072,2018-12-15,-12.5
32402,C539073,2018-12-15,-3.5
32403,539074,2018-12-15,8.5
32404,539074,2018-12-15,8.5
32405,539074,2018-12-15,1.45
32406,539074,2018-12-15,7.95
32407,539074,2018-12-15,4.25
32408,539074,2018-12-15,8.5
32409,539074,2018-12-15,1.7
32410,539074,2018-12-15,3.75
32411,539074,2018-12-15,5.95
32412,539074,2018-12-15,4.95
32413,539075,2018-12-15,1.65
32414,539075,2018-12-15,17.0
32415,539075,2018-12-15,7.95
32416,539075,2018-12-15,4.95
32417,539075,2018-12-15,5.04
32418,539075,2018-12-15,0.42
32419,539075,2018-12-15,8.4
32420,539075,2018-12-15,5.04
32421,539075,2018-12-15,1.45
32422,539075,2018-12-15,0.65
32423,539075,2018-12-15,22.95
32424,539075,2018-12-15,0.85
32425,539075,2018-12-15,7.65
32426,539075,2018-12-15,14.85
32427,539075,2018-12-15,23.85
32428,539075,2018-12-15,0.55
32429,539075,2018-12-15,11.6
32430,539075,2018-12-15,4.25
32431,539075,2018-12-15,18.75
32432,539075,2018-12-15,7.5
32433,539075,2018-12-15,7.45
32434,539075,2018-12-15,0.58
32435,539075,2018-12-15,0.29
32436,539075,2018-12-15,1.65
32437,539075,2018-12-15,2.95
32438,539075,2018-12-15,1.45
32439,539075,2018-12-15,4.35
32440,539075,2018-12-15,2.95
32441,539075,2018-12-15,0.85
32442,539075,2018-12-15,1.25
32443,539075,2018-12-15,1.25
32444,539075,2018-12-15,7.65
32445,539075,2018-12-15,15.0
32446,539075,2018-12-15,5.0
32447,539075,2018-12-15,6.25
32448,539075,2018-12-15,0.65
32449,539075,2018-12-15,0.85
32450,539075,2018-12-15,1.45
32451,539076,2018-12-16,122.4
32452,539076,2018-12-16,75.6
32453,539076,2018-12-16,101.7
32454,539076,2018-12-16,23.8
32455,539076,2018-12-16,67.5
32456,539077,2018-12-16,44.55
32457,539077,2018-12-16,61.2
32458,539077,2018-12-16,208.8
32459,539078,2018-12-16,20.4
32460,539078,2018-12-16,20.4
32461,539078,2018-12-16,31.8
32462,539078,2018-12-16,102.0
32463,539078,2018-12-16,58.0
32464,539078,2018-12-16,50.88
32465,539078,2018-12-16,25.2
32466,539078,2018-12-16,21.0
32467,539078,2018-12-16,50.0
32468,539079,2018-12-16,9.0
32469,539079,2018-12-16,17.7
32470,539079,2018-12-16,35.4
32471,539079,2018-12-16,25.2
32472,539079,2018-12-16,19.95
32473,539079,2018-12-16,30.0
32474,539079,2018-12-16,29.7
32475,539079,2018-12-16,29.7
32476,539079,2018-12-16,37.2
32477,539079,2018-12-16,37.2
32478,539080,2018-12-16,31.2
32479,539080,2018-12-16,15.12
32480,539080,2018-12-16,15.8
32481,539080,2018-12-16,19.8
32482,539080,2018-12-16,12.6
32483,539080,2018-12-16,15.3
32484,539080,2018-12-16,295.0
32485,539081,2018-12-16,2.95
32486,539082,2018-12-16,13.2
32487,539082,2018-12-16,15.3
32488,539082,2018-12-16,19.5
32489,539082,2018-12-16,15.3
32490,539082,2018-12-16,15.3
32491,539082,2018-12-16,17.7
32492,539082,2018-12-16,17.7
32493,539082,2018-12-16,19.95
32494,539082,2018-12-16,23.25
32495,539082,2018-12-16,15.0
32496,539082,2018-12-16,17.7
32497,539082,2018-12-16,15.9
32498,539083,2018-12-16,17.4
32499,539083,2018-12-16,14.85
32500,539084,2018-12-16,15.0
32501,539084,2018-12-16,25.2
32502,539084,2018-12-16,25.2
32503,539084,2018-12-16,15.3
32504,539084,2018-12-16,15.0
32505,539084,2018-12-16,14.85
32506,539084,2018-12-16,15.0
32507,539084,2018-12-16,19.8
32508,539084,2018-12-16,15.0
32509,539084,2018-12-16,15.0
32510,539084,2018-12-16,15.0
32511,539085,2018-12-16,69.6
32512,539085,2018-12-16,69.6
32513,539085,2018-12-16,25.44
32514,539086,2018-12-16,20.8
32515,539086,2018-12-16,15.0
32516,539086,2018-12-16,40.8
32517,539086,2018-12-16,30.0
32518,539086,2018-12-16,15.0
32519,539086,2018-12-16,20.4
32520,539086,2018-12-16,58.5
32521,539086,2018-12-16,30.6
32522,539086,2018-12-16,7.56
32523,539086,2018-12-16,58.5
32524,539086,2018-12-16,47.7
32525,539086,2018-12-16,53.1
32526,539087,2018-12-16,165.0
32527,539087,2018-12-16,165.0
32528,539087,2018-12-16,79.2
32529,539087,2018-12-16,204.0
32530,539087,2018-12-16,90.0
32531,539087,2018-12-16,153.0
32532,539087,2018-12-16,21.0
32533,539087,2018-12-16,31.5
32534,539087,2018-12-16,31.5
32535,539087,2018-12-16,31.5
32536,539087,2018-12-16,31.5
32537,539087,2018-12-16,165.0
32538,539088,2018-12-16,81.6
32539,539088,2018-12-16,42.0
32540,539088,2018-12-16,67.5
32541,539088,2018-12-16,67.5
32542,539088,2018-12-16,67.5
32543,539088,2018-12-16,59.8
32544,539088,2018-12-16,59.8
32545,539088,2018-12-16,153.0
32546,539088,2018-12-16,272.0
32547,539088,2018-12-16,101.76
32548,539088,2018-12-16,35.4
32549,539088,2018-12-16,46.8
32550,539088,2018-12-16,46.8
32551,539088,2018-12-16,60.0
32552,539088,2018-12-16,79.2
32553,539088,2018-12-16,66.0
32554,539088,2018-12-16,30.6
32555,539088,2018-12-16,35.4
32556,539088,2018-12-16,255.0
32557,539088,2018-12-16,17.4
32558,539088,2018-12-16,49.5
32559,539088,2018-12-16,49.5
32560,539088,2018-12-16,66.0
32561,539088,2018-12-16,17.85
32562,539089,2018-12-16,17.7
32563,539089,2018-12-16,12.6
32564,539089,2018-12-16,7.8
32565,539089,2018-12-16,22.5
32566,539089,2018-12-16,15.3
32567,539089,2018-12-16,19.5
32568,539089,2018-12-16,17.7
32569,539089,2018-12-16,17.7
32570,539089,2018-12-16,9.9
32571,539089,2018-12-16,15.0
32572,539089,2018-12-16,15.3
32573,539089,2018-12-16,15.0
32574,C539090,2018-12-16,-2.95
32575,539091,2018-12-16,17.7
32576,539091,2018-12-16,41.4
32577,539091,2018-12-16,37.8
32578,539091,2018-12-16,29.7
32579,539091,2018-12-16,37.2
32580,539092,2018-12-16,76.32
32581,539092,2018-12-16,76.32
32582,539092,2018-12-16,175.2
32583,539092,2018-12-16,12.0
32584,539092,2018-12-16,12.0
32585,539092,2018-12-16,175.2
32586,539093,2018-12-16,31.0
32587,539093,2018-12-16,165.6
32588,539094,2018-12-16,15.9
32589,539094,2018-12-16,18.6
32590,539094,2018-12-16,30.0
32591,539094,2018-12-16,15.0
32592,539094,2018-12-16,13.8
32593,539094,2018-12-16,44.55
32594,539094,2018-12-16,19.5
32595,539095,2018-12-16,16.5
32596,539095,2018-12-16,16.5
32597,539095,2018-12-16,15.0
32598,539095,2018-12-16,12.6
32599,539095,2018-12-16,45.9
32600,539095,2018-12-16,19.9
32601,539095,2018-12-16,30.6
32602,539095,2018-12-16,30.6
32603,539095,2018-12-16,15.0
32604,539095,2018-12-16,17.7
32605,539095,2018-12-16,15.0
32606,539095,2018-12-16,15.0
32607,539095,2018-12-16,27.9
32608,539095,2018-12-16,15.3
32609,539095,2018-12-16,6.96
32610,539096,2018-12-16,313.2
32611,539098,2018-12-16,47.4
32612,539098,2018-12-16,17.0
32613,539098,2018-12-16,15.6
32614,539098,2018-12-16,15.6
32615,539098,2018-12-16,20.4
32616,539098,2018-12-16,12.6
32617,539098,2018-12-16,25.0
32618,539098,2018-12-16,25.0
32619,539098,2018-12-16,30.0
32620,539098,2018-12-16,17.7
32621,539098,2018-12-16,4.56
32622,539098,2018-12-16,23.6
32623,539098,2018-12-16,17.7
32624,539098,2018-12-16,10.2
32625,539098,2018-12-16,39.8
32626,539098,2018-12-16,19.9
32627,539098,2018-12-16,17.7
32628,539098,2018-12-16,10.2
32629,539098,2018-12-16,25.2
32630,C539097,2018-12-16,-11.55
32631,539099,2018-12-16,17.7
32632,539099,2018-12-16,15.9
32633,539099,2018-12-16,15.9
32634,539099,2018-12-16,15.9
32635,539099,2018-12-16,17.7
32636,539099,2018-12-16,15.9
32637,539099,2018-12-16,15.0
32638,539099,2018-12-16,15.0
32639,539099,2018-12-16,10.2
32640,539099,2018-12-16,15.0
32641,539099,2018-12-16,11.7
32642,539099,2018-12-16,17.7
32643,539099,2018-12-16,14.5
32644,539099,2018-12-16,17.88
32645,539099,2018-12-16,10.95
32646,539099,2018-12-16,12.5
32647,539099,2018-12-16,5.04
32648,539099,2018-12-16,5.04
32649,539099,2018-12-16,10.5
32650,539099,2018-12-16,10.5
32651,539099,2018-12-16,10.5
32652,539099,2018-12-16,18.6
32653,539099,2018-12-16,15.0
32654,539099,2018-12-16,14.85
32655,539099,2018-12-16,14.85
32656,539099,2018-12-16,16.5
32657,539099,2018-12-16,15.3
32658,539099,2018-12-16,12.5
32659,539099,2018-12-16,15.0
32660,C539100,2018-12-16,-5.9
32661,539101,2018-12-16,764.0
32662,539101,2018-12-16,674.0
32663,539101,2018-12-16,674.0
32664,539101,2018-12-16,510.0
32665,539101,2018-12-16,591.6
32666,539101,2018-12-16,510.0
32667,539101,2018-12-16,243.36
32668,539101,2018-12-16,220.32
32669,539101,2018-12-16,220.32
32670,539101,2018-12-16,266.4
32671,539101,2018-12-16,2256.0
32672,539102,2018-12-16,510.0
32673,539102,2018-12-16,243.36
32674,539102,2018-12-16,220.32
32675,539102,2018-12-16,220.32
32676,539102,2018-12-16,237.6
32677,539103,2018-12-16,91.44
32678,539103,2018-12-16,91.44
32679,539103,2018-12-16,91.44
32680,539103,2018-12-16,244.8
32681,539103,2018-12-16,67.5
32682,539103,2018-12-16,25.2
32683,539103,2018-12-16,15.0
32684,539103,2018-12-16,30.0
32685,539103,2018-12-16,67.6
32686,539103,2018-12-16,61.2
32687,539103,2018-12-16,10.5
32688,539103,2018-12-16,19.8
32689,539103,2018-12-16,15.0
32690,539103,2018-12-16,15.0
32691,539103,2018-12-16,34.0
32692,539103,2018-12-16,17.7
32693,539103,2018-12-16,17.85
32694,539103,2018-12-16,17.85
32695,C539104,2018-12-16,-4.95
32696,539105,2018-12-16,35.4
32697,539105,2018-12-16,17.7
32698,539105,2018-12-16,17.7
32699,539105,2018-12-16,15.8
32700,539105,2018-12-16,15.8
32701,539105,2018-12-16,85.0
32702,539105,2018-12-16,14.85
32703,539105,2018-12-16,10.08
32704,539106,2018-12-16,63.2
32705,539106,2018-12-16,75.6
32706,539106,2018-12-16,152.64
32707,539106,2018-12-16,51.84
32708,539106,2018-12-16,51.84
32709,539106,2018-12-16,31.6
32710,539106,2018-12-16,93.6
32711,539106,2018-12-16,91.8
32712,539106,2018-12-16,91.8
32713,539106,2018-12-16,67.5
32714,539106,2018-12-16,67.5
32715,539106,2018-12-16,81.6
32716,539107,2018-12-16,90.0
32717,539107,2018-12-16,61.2
32718,539107,2018-12-16,60.0
32719,539108,2018-12-16,204.0
32720,539109,2018-12-16,1275.0
32721,539109,2018-12-16,216.0
32722,C539110,2018-12-16,-4.95
32723,539111,2018-12-16,20.4
32724,539111,2018-12-16,12.6
32725,539111,2018-12-16,30.0
32726,539111,2018-12-16,30.6
32727,539111,2018-12-16,23.8
32728,539111,2018-12-16,39.8
32729,539111,2018-12-16,30.0
32730,539111,2018-12-16,30.0
32731,539112,2018-12-16,15.9
32732,539112,2018-12-16,15.9
32733,539112,2018-12-16,17.7
32734,539112,2018-12-16,12.5
32735,539112,2018-12-16,17.7
32736,539112,2018-12-16,27.0
32737,539112,2018-12-16,19.35
32738,539112,2018-12-16,13.52
32739,539112,2018-12-16,23.8
32740,539112,2018-12-16,23.4
32741,539112,2018-12-16,17.4
32742,539112,2018-12-16,12.75
32743,539112,2018-12-16,15.0
32744,539112,2018-12-16,19.9
32745,539112,2018-12-16,14.85
32746,539112,2018-12-16,10.2
32747,539112,2018-12-16,13.5
32748,539112,2018-12-16,15.0
32749,539112,2018-12-16,23.4
32750,539113,2018-12-16,4.95
32751,C539114,2018-12-16,-8.85
32752,539118,2018-12-16,36.25
32753,539118,2018-12-16,7.8
32754,539118,2018-12-16,7.8
32755,539118,2018-12-16,7.8
32756,539118,2018-12-16,5.04
32757,539118,2018-12-16,13.75
32758,539118,2018-12-16,13.75
32759,539118,2018-12-16,13.75
32760,539118,2018-12-16,38.7
32761,539118,2018-12-16,8.25
32762,539118,2018-12-16,8.25
32763,539118,2018-12-16,8.25
32764,539118,2018-12-16,10.5
32765,539118,2018-12-16,10.5
32766,539118,2018-12-16,10.08
32767,539118,2018-12-16,13.92
32768,539118,2018-12-16,15.3
32769,539118,2018-12-16,15.3
32770,539118,2018-12-16,6.3
32771,539118,2018-12-16,6.3
32772,539118,2018-12-16,6.3
32773,539118,2018-12-16,6.3
32774,539142,2018-12-16,11.9
32775,539142,2018-12-16,15.9
32776,539142,2018-12-16,13.2
32777,539142,2018-12-16,30.0
32778,539142,2018-12-16,45.0
32779,539142,2018-12-16,17.4
32780,539142,2018-12-16,20.7
32781,539142,2018-12-16,10.5
32782,539143,2018-12-16,14.85
32783,539143,2018-12-16,15.8
32784,539143,2018-12-16,15.8
32785,539144,2018-12-16,559.2
32786,539144,2018-12-16,162.72
32787,539144,2018-12-16,167.4
32788,539160,2018-12-16,51.0
32789,539160,2018-12-16,7.56
32790,539160,2018-12-16,13.6
32791,539160,2018-12-16,10.08
32792,539160,2018-12-16,17.0
32793,539160,2018-12-16,17.0
32794,539160,2018-12-16,17.7
32795,539160,2018-12-16,19.8
32796,539160,2018-12-16,23.4
32797,539160,2018-12-16,126.0
32798,539160,2018-12-16,8.5
32799,539181,2018-12-16,1.25
32800,539181,2018-12-16,1.25
32801,539181,2018-12-16,0.85
32802,539181,2018-12-16,0.85
32803,539181,2018-12-16,8.85
32804,539181,2018-12-16,2.95
32805,539181,2018-12-16,4.2
32806,539181,2018-12-16,4.25
32807,539181,2018-12-16,4.25
32808,539181,2018-12-16,1.25
32809,539181,2018-12-16,1.65
32810,539181,2018-12-16,2.6
32811,539181,2018-12-16,1.25
32812,539181,2018-12-16,1.25
32813,539181,2018-12-16,1.65
32814,539181,2018-12-16,3.48
32815,539181,2018-12-16,5.95
32816,539181,2018-12-16,3.75
32817,539181,2018-12-16,3.75
32818,539181,2018-12-16,3.75
32819,539181,2018-12-16,6.75
32820,539181,2018-12-16,4.95
32821,539181,2018-12-16,19.8
32822,539181,2018-12-16,4.2
32823,539181,2018-12-16,7.5
32824,539181,2018-12-16,3.48
32825,539181,2018-12-16,3.48
32826,539181,2018-12-16,3.75
32827,539181,2018-12-16,6.6
32828,539181,2018-12-16,7.95
32829,539181,2018-12-16,7.95
32830,539185,2018-12-16,2.1
32831,539185,2018-12-16,0.84
32832,539185,2018-12-16,6.3
32833,539185,2018-12-16,5.95
32834,539185,2018-12-16,5.1
32835,539185,2018-12-16,0.42
32836,539185,2018-12-16,1.65
32837,539185,2018-12-16,4.95
32838,539185,2018-12-16,2.1
32839,539185,2018-12-16,2.1
32840,539185,2018-12-16,2.1
32841,539185,2018-12-16,0.29
32842,539185,2018-12-16,2.55
32843,539185,2018-12-16,3.95
32844,539185,2018-12-16,1.25
32845,539185,2018-12-16,11.55
32846,539185,2018-12-16,3.3
32847,539185,2018-12-16,0.84
32848,539185,2018-12-16,3.3
32849,539185,2018-12-16,2.1
32850,539185,2018-12-16,1.95
32851,539185,2018-12-16,1.95
32852,539185,2018-12-16,3.6
32853,539185,2018-12-16,1.25
32854,539185,2018-12-16,3.3
32855,539185,2018-12-16,6.3
32856,539185,2018-12-16,24.75
32857,539185,2018-12-16,5.1
32858,539185,2018-12-16,6.3
32859,539185,2018-12-16,11.8
32860,539185,2018-12-16,12.7
32861,539185,2018-12-16,6.9
32862,539185,2018-12-16,12.75
32863,539185,2018-12-16,14.85
32864,539185,2018-12-16,14.85
32865,539185,2018-12-16,8.5
32866,539185,2018-12-16,4.95
32867,539185,2018-12-16,9.9
32868,539185,2018-12-16,1.9
32869,C539191,2018-12-16,-3.9
32870,C539195,2018-12-16,-42.5
32871,539196,2018-12-16,15.3
32872,539196,2018-12-16,14.85
32873,539196,2018-12-16,15.9
32874,539196,2018-12-16,30.6
32875,539196,2018-12-16,25.5
32876,539196,2018-12-16,17.0
32877,539196,2018-12-16,17.7
32878,539196,2018-12-16,29.7
32879,539196,2018-12-16,37.2
32880,539196,2018-12-16,15.0
32881,539196,2018-12-16,13.95
32882,539196,2018-12-16,20.4
32883,539196,2018-12-16,25.5
32884,539196,2018-12-16,25.5
32885,539196,2018-12-16,25.5
